name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Patriot Viper 3 Low Profile Red 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,11.25,9.0
Patriot Viper 3 Low Profile Black 16 GB,,"[3, 1866]","[2, 8]",,Black / Silver,10.718,10.0
Patriot Viper 3 Low Profile Blue 16 GB,,"[3, 1866]","[2, 8]",,Black / Blue,10.718,10.0
Patriot Viper 3 Low Profile Black 16 GB,,"[3, 2133]","[2, 8]",,Black / Silver,10.314,11.0
Patriot Viper 3 Low Profile Blue 16 GB,,"[3, 2133]","[2, 8]",,Black / Blue,10.314,11.0
Patriot Viper 3 Low Profile Black 32 GB,,"[3, 1600]","[4, 8]",,Black / Silver,12.5,10.0
Patriot Viper 3 Low Profile Blue 32 GB,,"[3, 1600]","[4, 8]",,Black / Blue,12.5,10.0
Patriot Viper 3 Low Profile Red 32 GB,,"[3, 1600]","[4, 8]",,Black / Red,12.5,10.0
Patriot Viper 3 Low Profile Black 32 GB,,"[3, 1600]","[4, 8]",,Black / Silver,11.25,9.0
Patriot Viper 3 Low Profile Blue 32 GB,,"[3, 1600]","[4, 8]",,Black / Blue,11.25,9.0
Patriot Viper 3 Low Profile Red 32 GB,,"[3, 1600]","[4, 8]",,Black / Red,11.25,9.0
Patriot Viper 3 Low Profile Red 32 GB,,"[3, 1866]","[4, 8]",,Black / Red,10.718,10.0
Patriot Viper 3 Low Profile Blue 8 GB,,"[3, 1600]","[2, 4]",,Black / Blue,12.5,10.0
Patriot Viper 3 Red 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,12.5,10.0
Patriot Viper 3 Low Profile Black 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,11.25,9.0
Patriot Viper 3 Low Profile Blue 8 GB,,"[3, 1600]","[2, 4]",,Black / Blue,11.25,9.0
Patriot Viper 3 Low Profile Red 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,11.25,9.0
Patriot Viper 3 Low Profile Black 8 GB,,"[3, 1866]","[2, 4]",,Black / Silver,10.718,10.0
Patriot Viper 3 Low Profile Blue 8 GB,,"[3, 1866]","[2, 4]",,Black / Blue,10.718,10.0
Patriot Viper 3 Low Profile Black 8 GB,,"[3, 1866]","[2, 4]",,Black / Silver,9.646,9.0
Patriot Viper 3 Low Profile Blue 8 GB,,"[3, 1866]","[2, 4]",,Black / Blue,9.646,9.0
Patriot Viper 3 Red 8 GB,,"[3, 1866]","[2, 4]",,Black / Red,9.646,9.0
Patriot Viper 3 Low Profile Black 8 GB,,"[3, 2133]","[2, 4]",,Black / Silver,10.314,11.0
Patriot Viper 3 Low Profile Blue 8 GB,,"[3, 2133]","[2, 4]",,Black / Blue,10.314,11.0
Patriot Viper 3 Low Profile Red 8 GB,,"[3, 2133]","[2, 4]",,Black / Red,10.314,11.0
Kingston KHX18C10/8 8 GB,,"[3, 1866]","[1, 8]",,Blue / Silver,10.718,10.0
Kingston ValueRAM 48 GB,399.81,"[3, 1600]","[3, 16]",8.329,Black / Green,13.75,11.0
Mushkin 977136A 16 GB,,"[3, 1866]","[2, 8]",,Black / Green,13.934,13.0
ADATA XPG V1.0 4 GB,,"[3, 1600]","[1, 4]",,Red / Silver,11.25,9.0
ADATA XPG V2 8 GB,,"[3, 1866]","[2, 4]",,Yellow,10.718,10.0
ADATA XPG V2 8 GB,,"[3, 1866]","[2, 4]",,Black / Silver,10.718,10.0
Kingston KHX18C10K2/8 8 GB,,"[3, 1866]","[2, 4]",,Blue / Silver,10.718,10.0
Kingston Beast 16 GB,,"[3, 1866]","[4, 4]",,Black,10.718,10.0
Kingston KHX18LS11P1K2/16 16 GB,,"[3, 1866]","[2, 8]",,Silver,11.79,11.0
Kingston KHX18LS11P1K2/8 8 GB,,"[3, 1866]","[2, 4]",,Silver,11.79,11.0
Mushkin Essentials 8 GB,,"[3, 1866]","[2, 4]",,Black / Green,13.934,13.0
Patriot Signature 4 GB,,"[3, 1333]","[1, 4]",,Black / Green,13.503,9.0
Patriot Signature Line 4 GB,20.45,"[3, 1600]","[1, 4]",5.112,Black / Green,13.75,11.0
Patriot Viper 3 Low Profile Red 16 GB,,"[3, 1866]","[2, 8]",,Black / Red,10.718,10.0
Patriot Viper 3 Low Profile Red 16 GB,,"[3, 2133]","[2, 8]",,Black / Red,10.314,11.0
ADATA XPG V1.0 8 GB,,"[3, 1600]","[2, 4]",,Red / Silver,11.25,9.0
ADATA Premier 8 GB,,"[3, 1333]","[2, 4]",,Black / Green,13.503,9.0
Kingston KAS-N3CL/8G 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
Kingston KHX18C10/4 4 GB,,"[3, 1866]","[1, 4]",,Blue / Silver,10.718,10.0
Corsair Dominator Platinum 16 GB,,"[3, 2400]","[2, 8]",,Black / Silver,9.167,11.0
Corsair Dominator Platinum 16 GB,,"[3, 1600]","[4, 4]",,Black / Silver,11.25,9.0
Corsair Dominator Platinum 16 GB,,"[3, 2133]","[4, 4]",,Black / Silver,8.439,9.0
Corsair Dominator Platinum 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,11.25,9.0
Corsair Dominator Platinum 8 GB,,"[3, 2133]","[2, 4]",,Black / Silver,8.439,9.0
Patriot PX34G1333C9 Bundle 8 GB,,"[3, 1333]","[2, 4]",,Black / Silver,13.503,9.0
Corsair Vengeance Pro 16 GB,,"[3, 2133]","[4, 4]",,Black / Red,8.439,9.0
Mushkin 976605 8 GB,,"[2, 667]","[2, 4]",,Blue / Silver,14.993,5.0
Corsair Vengeance Pro 8 GB,,"[3, 2133]","[2, 4]",,Black / Red,7.501,8.0
Patriot PXD38G1600C10K 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,12.5,10.0
Crucial BLE4KIT4G3D1608DE1TX0 16 GB,,"[3, 1600]","[4, 4]",,Black,10.0,8.0
Corsair Vengeance Pro 16 GB,,"[3, 2133]","[4, 4]",,Black / Red,8.439,9.0
GeIL EVO POTENZA 8 GB,,"[3, 1600]","[1, 8]",,Black / Red,11.25,9.0
Kingston HyperX Fury 4 GB,,"[3, 1333]","[1, 4]",,Black / Silver,13.503,9.0
Kingston HyperX Fury 4 GB,,"[3, 1333]","[1, 4]",,Red / Silver,13.503,9.0
Kingston HyperX Fury 8 GB,,"[3, 1333]","[1, 8]",,White / Silver,13.503,9.0
Kingston HyperX Fury 8 GB,,"[3, 1333]","[2, 4]",,White / Silver,13.503,9.0
Corsair Vengeance LP 8 GB,,"[3, 2133]","[2, 4]",,Black / Green,8.439,9.0
G.Skill F3-1333C9D-8GSA 8 GB,,"[3, 1333]","[2, 4]",,Black,13.503,9.0
G.Skill Ripjaws 16 GB,,"[3, 2133]","[2, 8]",,Black / Red,10.314,11.0
G.Skill Ripjaws 8 GB,,"[3, 2133]","[1, 8]",,Black / Red,10.314,11.0
Wintec Value 16 GB,,"[3, 1600]","[2, 8]",,Black / Green,13.75,11.0
Wintec Value 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
Transcend JetRam 8 GB,,"[3, 1333]","[1, 8]",,Black / Green,13.503,9.0
ADATA Premier 8 GB,,"[3, 1600]","[2, 4]",,Black / Green,13.75,11.0
ADATA XPG Gaming 4 GB,,"[3, 1333]","[2, 2]",,Black / Silver,13.503,9.0
Corsair XMS3 8 GB,,"[3, 1333]","[2, 4]",,Black / Silver,13.503,9.0
Crucial Ballistix Tactical 16 GB,,"[3, 1600]","[4, 4]",,Black / Yellow,10.0,8.0
Crucial Ballistix Tactical 32 GB,,"[3, 1600]","[4, 8]",,Black / Yellow,10.0,8.0
AMD Radeon R3 Value 16 GB,,"[3, 1333]","[2, 8]",,Black / Red,13.503,9.0
AMD Radeon R3 Value 4 GB,,"[3, 1333]","[1, 4]",,Black / Red,13.503,9.0
AMD Radeon R5 Entertainment 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,13.75,11.0
Crucial CT25672BD1339 2 GB,,"[3, 1333]","[1, 2]",,Black / Green,13.503,9.0
Mushkin Redline 16 GB,,"[3, 1600]","[4, 4]",,Red / Silver,8.75,7.0
Mushkin Redline 16 GB,,"[3, 1600]","[4, 4]",,Red / Silver,8.75,7.0
Mushkin Redline 16 GB,,"[3, 1866]","[4, 4]",,Red / Silver,8.574,8.0
Mushkin Redline 16 GB,,"[3, 1866]","[4, 4]",,Red / Silver,8.574,8.0
Mushkin Redline 8 GB,,"[3, 1600]","[2, 4]",,Red / Silver,8.75,7.0
Mushkin Redline 8 GB,,"[3, 1600]","[2, 4]",,Red / Silver,8.75,7.0
Mushkin Redline 8 GB,,"[3, 1866]","[2, 4]",,Red / Silver,8.574,8.0
Mushkin Redline 8 GB,,"[3, 1866]","[2, 4]",,Red / Silver,8.574,8.0
Mushkin Redline 16 GB,,"[3, 2133]","[4, 4]",,Red / Silver,8.439,9.0
Mushkin Redline 16 GB,,"[3, 2133]","[4, 4]",,Red / Silver,8.439,9.0
Mushkin Redline 8 GB,,"[3, 2133]","[2, 4]",,Red / Silver,8.439,9.0
Mushkin Redline 8 GB,,"[3, 2133]","[2, 4]",,Red / Silver,8.439,9.0
Mushkin Redline 16 GB,,"[3, 1600]","[2, 8]",,Red / Silver,8.75,7.0
Mushkin Redline 16 GB,,"[3, 1600]","[2, 8]",,Red / Silver,8.75,7.0
Mushkin Redline 16 GB,,"[3, 1866]","[2, 8]",,Red / Silver,8.574,8.0
Mushkin Redline 16 GB,,"[3, 1866]","[2, 8]",,Red / Silver,8.574,8.0
Mushkin Redline 16 GB,,"[3, 2133]","[2, 8]",,Red / Silver,8.439,9.0
Mushkin Redline 16 GB,,"[3, 2133]","[2, 8]",,Red / Silver,8.439,9.0
Kingston KHX13C9B1B/8 8 GB,,"[3, 1333]","[1, 8]",,Black / Silver,13.503,9.0
Kingston KVR16R11S4K4/32 32 GB,,"[3, 1600]","[4, 8]",,Black / Green,13.75,11.0
PNY MD16384KD3-1866-X9 16 GB,,"[3, 1866]","[2, 8]",,Black / Silver,9.646,9.0
PNY MD16384KD3-2133-X11 16 GB,,"[3, 2133]","[2, 8]",,Black / Red,10.314,11.0
PNY MD4096SD3-1600-X9 4 GB,,"[3, 1600]","[1, 4]",,Black / Silver,11.25,9.0
PNY MN4096SD3-1600-LV 4 GB,,"[3, 1600]","[1, 4]",,Black / Green,13.75,11.0
PNY MN8192SD3-1600-LV 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
V7 V73T2GNZBII 2 GB,,"[3, 1333]","[1, 2]",,Black / Green,13.503,9.0
V7 V73T8GNAJKI 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
PNY MD32768K4D3-1866-X9 32 GB,,"[3, 1866]","[4, 8]",,Black / Silver,9.646,9.0
AMD R5 Entertainment 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,13.75,11.0
AMD R5 Entertainment 4 GB,,"[3, 1600]","[1, 4]",,Black / Red,13.75,11.0
AMD R5 Entertainment 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,13.75,11.0
AMD R5 Entertainment 8 GB,,"[3, 1600]","[1, 8]",,Black / Red,13.75,11.0
Corsair CMSO2GX3M1C1600C11 2 GB,,"[3, 1600]","[1, 2]",,Black / Green,13.75,11.0
Crucial CT2KIT51264BF1339J 8 GB,,"[3, 1333]","[2, 4]",,Black / Green,13.503,9.0
Kingston KVR13LS9S6/2 2 GB,,"[3, 1333]","[1, 2]",,Black / Green,13.503,9.0
PNY MN16384KD3-1600-LV 16 GB,,"[3, 1600]","[2, 8]",,Black / Green,13.75,11.0
PNY MN8192KD3-1600-LV 8 GB,,"[3, 1600]","[2, 4]",,Black / Green,13.75,11.0
G.Skill Ripjaws 32 GB,,"[3, 1333]","[4, 8]",,Black / Red,13.503,9.0
G.Skill Ripjaws 32 GB,,"[3, 1866]","[4, 8]",,Black / Red,11.79,11.0
G.Skill Ripjaws 32 GB,,"[3, 2133]","[4, 8]",,Black / Red,10.314,11.0
TEAMGROUP Xtreem 16 GB,,"[3, 2666]","[2, 8]",,Blue / White,8.252,11.0
Kingston KHX18C10K4/16 16 GB,,"[3, 1866]","[4, 4]",,Blue / Silver,10.718,10.0
Corsair Dominator Platinum 16 GB,,"[4, 2800]","[4, 4]",,Black / Silver,10.714,15.0
Corsair Vengeance LPX 16 GB,,"[4, 2800]","[4, 4]",,Black / Red,10.714,15.0
Corsair Vengeance LPX 16 GB,,"[4, 2800]","[4, 4]",,Black / Blue,10.714,15.0
G.Skill Ripjaws 32 GB,,"[4, 2400]","[4, 8]",,Black / Red,12.5,15.0
ADATA XPG Z1 16 GB,,"[4, 2133]","[4, 4]",,Red / Black,12.189,13.0
Mushkin Redline 32 GB,,"[3, 1600]","[4, 8]",,Red / White,8.75,7.0
Mushkin Redline 32 GB,,"[3, 1600]","[4, 8]",,Red / White,8.75,7.0
Mushkin Redline 32 GB,,"[3, 1866]","[4, 8]",,Red / White,8.574,8.0
Mushkin Redline 32 GB,,"[3, 1866]","[4, 8]",,Red / White,8.574,8.0
G.Skill Ripjaws 4 16 GB,,"[4, 3000]","[4, 4]",,Black,10.0,15.0
G.Skill Ripjaws 4 16 GB,,"[4, 3200]","[4, 4]",,Black,10.0,16.0
G.Skill Ripjaws 4 16 GB,,"[4, 3300]","[4, 4]",,Black,9.697,16.0
G.Skill Ripjaws 4 16 GB,,"[4, 3333]","[4, 4]",,Black,9.601,16.0
Kingston HyperX Savage 4 GB,,"[3, 1866]","[1, 4]",,Black / Red,9.646,9.0
Kingston HyperX Savage 4 GB,,"[3, 2133]","[1, 4]",,Black / Red,10.314,11.0
Kingston HyperX Savage 8 GB,,"[3, 2133]","[2, 4]",,Black / Red,10.314,11.0
Kingston HyperX Savage 8 GB,,"[3, 2400]","[1, 8]",,Black / Red,9.167,11.0
Transcend JM1333KSN-2G 2 GB,,"[3, 1333]","[1, 2]",,Black / Green,13.503,9.0
Mushkin Blackline 8 GB,,"[3, 1600]","[1, 8]",,Black / Gray,11.25,9.0
Mushkin Blackline 4 GB,,"[3, 1600]","[1, 4]",,Black / Green,11.25,9.0
TEAMGROUP Vulcan 8 GB,,"[3, 2400]","[2, 4]",,Yellow,9.167,11.0
Kingston HyperX Savage 8 GB,,"[3, 2133]","[1, 8]",,Red / Black,10.314,11.0
Mushkin Blackline 8 GB,,"[3, 1600]","[2, 4]",,Black,11.25,9.0
Mushkin Blackline 16 GB,,"[3, 1600]","[2, 8]",,Black / Blue,11.25,9.0
Mushkin Proline 16 GB,,"[3, 1866]","[2, 8]",,Black / Green,13.934,13.0
Corsair Dominator Platinum 32 GB,,"[4, 2666]","[4, 8]",,Black / Silver,11.253,15.0
Corsair Dominator Platinum 8 GB,,"[3, 3000]","[2, 4]",,Black / Silver,8.0,12.0
Kingston HyperX Predator 16 GB,,"[3, 1866]","[4, 4]",,Black / Blue,9.646,9.0
Kingston HyperX Beast 8 GB,,"[3, 1866]","[2, 4]",,Black / Blue,9.646,9.0
Kingston HyperX Beast 64 GB,,"[3, 2133]","[8, 8]",,Black,10.314,11.0
Kingston HyperX Beast 8 GB,,"[3, 2133]","[2, 4]",,Black,10.314,11.0
Kingston HyperX Predator 8 GB,,"[3, 2400]","[2, 4]",,Black / Blue,9.167,11.0
Kingston HyperX Beast 16 GB,,"[3, 2400]","[4, 4]",,Black,9.167,11.0
Kingston KVR16R11S4/8KF 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
Kingston KVR21R15S4/8 8 GB,32.89,"[4, 2133]","[1, 8]",4.111,Black / Green,14.065,15.0
Mushkin Proline 16 GB,,"[3, 1866]","[2, 8]",,Black / Green,13.934,13.0
TEAMGROUP Dark 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,11.25,9.0
TEAMGROUP Elite 4 GB,,"[3, 1333]","[1, 4]",,Black / Green,13.503,9.0
TEAMGROUP TSD316G1333C9DC-E 16 GB,,"[3, 1333]","[2, 8]",,Black / Green,13.503,9.0
TEAMGROUP Elite 4 GB,,"[3, 1066]","[1, 4]",,Black / Green,13.133,7.0
TEAMGROUP TSD34096M1333C9DC-E 4 GB,,"[3, 1333]","[2, 2]",,Black / Green,13.503,9.0
TEAMGROUP TSD38192M1066C7DC-E 8 GB,,"[3, 1066]","[2, 4]",,Black / Green,13.133,7.0
TEAMGROUP TSD38192M1333C9DC-E 8 GB,,"[3, 1333]","[2, 4]",,Black,13.503,9.0
TEAMGROUP TSD38192M1333C9-E 8 GB,,"[3, 1333]","[1, 8]",,Black / Green,13.503,9.0
TEAMGROUP TSD38192M1600C11DC-E 8 GB,,"[3, 1600]","[2, 4]",,Black / Green,13.75,11.0
TEAMGROUP TSD38192M1600C11-E 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
TEAMGROUP Vulcan 16 GB,,"[3, 1600]","[2, 8]",,Orange,12.5,10.0
TEAMGROUP Vulcan 16 GB,,"[3, 1600]","[2, 8]",,Yellow,12.5,10.0
TEAMGROUP Vulcan 16 GB,,"[3, 2400]","[2, 8]",,Orange,9.167,11.0
TEAMGROUP Elite Plus 2 GB,,"[3, 1333]","[1, 2]",,Black / Gold,13.503,9.0
ADATA XPG V1.0 8 GB,,"[3, 2133]","[2, 4]",,Black / Red,9.376,10.0
Corsair Dominator Platinum 16 GB,,"[4, 2666]","[4, 4]",,Black / Silver,11.253,15.0
Crucial Ballistix Tactical 8 GB,,"[3, 1600]","[1, 8]",,Black / Silver,10.0,8.0
Crucial CT2K16G4VFD4213 32 GB,,"[4, 2133]","[2, 16]",,Black / Green,14.065,15.0
Crucial CT3KIT12864BA160B 3 GB,,"[3, 1600]","[3, 1]",,Black / Green,13.75,11.0
Crucial CT3KIT25664BA160B 6 GB,,"[3, 1600]","[3, 2]",,Black / Green,13.75,11.0
GeIL GPR416GB2800C16QC 16 GB,,"[4, 2800]","[4, 4]",,Black / Red,10.714,15.0
GeIL GPR432GB2133C15QC 32 GB,,"[4, 2133]","[4, 8]",,Black / Red,14.065,15.0
GeIL GPR432GB2666C15QC 32 GB,,"[4, 2666]","[4, 8]",,Black / Red,11.253,15.0
GeIL GPR432GB2800C16QC 32 GB,,"[4, 2800]","[4, 8]",,Black / Red,10.714,15.0
G.Skill Ripjaws 32 GB,,"[3, 1600]","[4, 8]",,Black / Red,13.75,11.0
G.Skill Ripjaws 32 GB,,"[3, 1600]","[4, 8]",,Black / Red,11.25,9.0
G.Skill Trident X 8 GB,,"[3, 3100]","[2, 4]",,Black / Red,7.742,12.0
Kingston Impact Black 4 GB,,"[3, 1600]","[1, 4]",,Black,11.25,9.0
Kingston Impact Black 8 GB,,"[3, 1600]","[1, 8]",,Black,11.25,9.0
Kingston Impact Black 16 GB,,"[3, 1600]","[2, 8]",,Black,11.25,9.0
Kingston Impact Black 8 GB,,"[3, 1600]","[2, 4]",,Black,11.25,9.0
Kingston Impact Black 16 GB,,"[3, 1866]","[2, 8]",,Black,10.718,10.0
Kingston Impact Black 8 GB,,"[3, 1866]","[2, 4]",,Black,10.718,10.0
Kingston Impact Black 8 GB,,"[3, 2133]","[2, 4]",,Black,10.314,11.0
Kingston Predator 8 GB,,"[3, 1866]","[2, 4]",,Black / Blue,10.718,10.0
Kingston Beast 8 GB,,"[3, 1866]","[2, 4]",,Black,10.718,10.0
Kingston KTH-PL316LLQ/32G 32 GB,,"[3, 1600]","[1, 32]",,Silver,13.75,11.0
Mushkin Blackline 16 GB,,"[3, 1600]","[4, 4]",,Black,11.25,9.0
Mushkin Blackline 16 GB,,"[3, 1600]","[4, 4]",,Black / White,11.25,9.0
Mushkin Blackline 16 GB,,"[3, 2000]","[4, 4]",,Black / White,9.0,9.0
Mushkin Blackline 16 GB,,"[3, 2000]","[4, 4]",,Black,9.0,9.0
Mushkin Redline 16 GB,,"[3, 2133]","[4, 4]",,Red / White,8.439,9.0
Mushkin Redline 16 GB,,"[3, 2400]","[4, 4]",,Red / White,8.333,10.0
Mushkin Blackline 16 GB,,"[3, 2400]","[4, 4]",,Yellow,9.167,11.0
Mushkin Blackline 16 GB,,"[3, 2400]","[4, 4]",,Black / White,9.167,11.0
Mushkin Blackline 32 GB,,"[3, 1600]","[4, 8]",,Black / White,11.25,9.0
Mushkin Blackline 32 GB,,"[3, 1600]","[4, 8]",,Black,11.25,9.0
Mushkin Redline 32 GB,,"[3, 1866]","[4, 8]",,Red,9.646,9.0
Mushkin Redline 32 GB,,"[3, 1866]","[4, 8]",,Red,9.646,9.0
Mushkin Proline 16 GB,,"[3, 1866]","[4, 4]",,Black / Green,13.934,13.0
Mushkin Proline 16 GB,,"[3, 1866]","[4, 4]",,Black / Green,13.934,13.0
Mushkin Blackline 16 GB,,"[3, 2133]","[4, 4]",,Black,9.376,10.0
Mushkin Blackline 16 GB,,"[3, 2133]","[4, 4]",,Black,9.376,10.0
Mushkin Stealth 16 GB,,"[3, 2133]","[4, 4]",,Black,9.376,10.0
Mushkin Blackline 16 GB,,"[3, 2133]","[4, 4]",,Yellow,9.376,10.0
Mushkin Redline 16 GB,,"[3, 1866]","[4, 4]",,Red / White,8.574,8.0
Mushkin Redline 16 GB,,"[3, 2133]","[4, 4]",,Red / White,8.439,9.0
Mushkin Blackline 16 GB,,"[3, 2133]","[4, 4]",,Black / White,10.314,11.0
Mushkin Redline 8 GB,,"[3, 2133]","[2, 4]",,Red / White,8.439,9.0
Mushkin Blackline 16 GB,,"[3, 1600]","[2, 8]",,Yellow,11.25,9.0
Mushkin Redline 8 GB,,"[3, 2400]","[2, 4]",,Red / White,8.333,10.0
Mushkin Blackline 8 GB,,"[3, 2400]","[2, 4]",,Black / White,9.167,11.0
Mushkin Blackline 8 GB,,"[3, 2400]","[2, 4]",,Yellow,9.167,11.0
Mushkin Blackline 16 GB,,"[3, 1600]","[2, 8]",,Black / White,11.25,9.0
Mushkin Blackline 16 GB,,"[3, 1600]","[2, 8]",,Black,11.25,9.0
Mushkin Redline 16 GB,,"[3, 1866]","[2, 8]",,Red,9.646,9.0
Mushkin Blackline 16 GB,,"[3, 2400]","[2, 8]",,Yellow,9.167,11.0
Mushkin Proline 8 GB,,"[3, 1866]","[2, 4]",,Black / Green,13.934,13.0
Mushkin Proline 8 GB,,"[3, 1866]","[2, 4]",,Black / Green,13.934,13.0
Mushkin Blackline 8 GB,,"[3, 2133]","[2, 4]",,Black,9.376,10.0
Mushkin Blackline 8 GB,,"[3, 2133]","[2, 4]",,Black,9.376,10.0
Mushkin Stealth 8 GB,,"[3, 2133]","[2, 4]",,Black,9.376,10.0
Mushkin Blackline 8 GB,,"[3, 2133]","[2, 4]",,Yellow,9.376,10.0
Mushkin Redline 8 GB,,"[3, 2133]","[2, 4]",,Red / White,8.439,9.0
Mushkin Redline 16 GB,,"[3, 2133]","[2, 8]",,Red / White,8.439,9.0
Mushkin Blackline 8 GB,,"[3, 2133]","[2, 4]",,Black / White,10.314,11.0
Mushkin Blackline 12 GB,,"[3, 1600]","[3, 4]",,Black,12.5,10.0
Patriot Signature 2 GB,,"[3, 1333]","[1, 2]",,Blue / Silver,13.503,9.0
TEAMGROUP Vulcan 8 GB,,"[3, 2133]","[2, 4]",,Orange,9.376,10.0
TEAMGROUP Vulcan 8 GB,,"[3, 2133]","[2, 4]",,Red,9.376,10.0
TEAMGROUP Vulcan 8 GB,,"[3, 2133]","[2, 4]",,Red,10.314,11.0
TEAMGROUP Vulcan 8 GB,,"[3, 2400]","[2, 4]",,Red,9.167,11.0
TEAMGROUP Vulcan 8 GB,,"[3, 2133]","[2, 4]",,Orange,9.376,10.0
TEAMGROUP Vulcan 8 GB,,"[3, 2133]","[2, 4]",,Orange,10.314,11.0
TEAMGROUP Elite Plus 16 GB,,"[3, 1333]","[2, 8]",,Black / Gold,13.503,9.0
TEAMGROUP Elite Plus 8 GB,,"[3, 1333]","[2, 4]",,Black / Gold,13.503,9.0
TEAMGROUP Elite 4 GB,,"[3, 1333]","[1, 4]",,Black / Green,13.503,9.0
TEAMGROUP Xtreem 16 GB,,"[3, 2400]","[2, 8]",,White,8.333,10.0
TEAMGROUP Xtreem 8 GB,,"[3, 2400]","[2, 4]",,White / Blue,8.333,10.0
TEAMGROUP Xtreem 8 GB,,"[3, 2666]","[2, 4]",,White / Blue,8.252,11.0
TEAMGROUP Xtreem 8 GB,,"[3, 2800]","[2, 4]",,White / Blue,8.571,12.0
TEAMGROUP Zeus Blue 8 GB,,"[3, 2133]","[2, 4]",,Blue,10.314,11.0
TEAMGROUP Zeus Red 8 GB,,"[3, 1600]","[2, 4]",,Red,11.25,9.0
TEAMGROUP Zeus Yellow 8 GB,,"[3, 1600]","[2, 4]",,Yellow,11.25,9.0
TEAMGROUP Zeus Yellow 8 GB,,"[3, 2133]","[2, 4]",,Yellow,10.314,11.0
TEAMGROUP Dark 8 GB,,"[3, 1600]","[1, 8]",,Black / Blue,11.25,9.0
ADATA XPG V1.0 8 GB,,"[3, 1600]","[1, 8]",,Red / White,11.25,9.0
Crucial CT32G3ELSLQ4160B 32 GB,,"[3, 1600]","[1, 32]",,Blue / Silver,13.75,11.0
Crucial CT4G4RFS8213 4 GB,,"[4, 2133]","[1, 4]",,Black / Green,14.065,15.0
GeIL GPR416GB2133C15QC 16 GB,,"[4, 2133]","[4, 4]",,Black / Red,14.065,15.0
G.Skill Ripjaws 4 16 GB,,"[4, 3200]","[4, 4]",,Black / Red,10.0,16.0
G.Skill Ripjaws 4 16 GB,,"[4, 3300]","[4, 4]",,Black / Red,9.697,16.0
G.Skill Ripjaws 4 16 GB,,"[4, 3333]","[4, 4]",,Black / Red,9.601,16.0
Kingston HX421C13PBK4/16 16 GB,,"[4, 2133]","[4, 4]",,Black,12.189,13.0
Kingston HX426C13PB2K4/16 16 GB,,"[4, 2666]","[4, 4]",,Black,9.752,13.0
Kingston HX428C14PB2K4/16 16 GB,,"[4, 2800]","[4, 4]",,Black,10.0,14.0
Mushkin Proline 32 GB,,"[3, 1866]","[4, 8]",,Black / Green,13.934,13.0
Mushkin Proline 16 GB,,"[3, 1866]","[2, 8]",,Black / Green,13.934,13.0
Mushkin Proline 32 GB,,"[3, 1866]","[1, 32]",,Black,13.934,13.0
Samsung M393B1G70QH0-CMA08 8 GB,,"[3, 1866]","[1, 8]",,Black / Green,13.934,13.0
Wintec HMT31GR7CFR4C-PBD8 8 GB,,"[3, 1600]","[1, 8]",,Black,13.75,11.0
Wintec HMT31GR7EFR4C-RDT8 8 GB,,"[3, 1866]","[1, 8]",,Black / Blue,13.934,13.0
Wintec HMT325U7EFR8A-PB 2 GB,,"[3, 1600]","[1, 2]",,Black / Blue,13.75,11.0
Wintec HMT351R7CFR8A-H9T3 4 GB,,"[3, 1333]","[1, 4]",,Black / Blue,13.503,9.0
Wintec HMT351R7CFR8A-H9T8 4 GB,,"[3, 1333]","[1, 4]",,Black / Blue,13.503,9.0
Wintec HMT351R7EFR8A-PBT8 4 GB,,"[3, 1600]","[1, 4]",,Black / Blue,13.75,11.0
Wintec HMT41GR7MFR8C-PBT8 8 GB,,"[3, 1600]","[1, 8]",,Black / Blue,13.75,11.0
Wintec HMT41GV7AFR8C-RDT8 8 GB,,"[3, 1600]","[1, 8]",,Black / Blue,13.75,11.0
Wintec HMT42GR7MFR4C-H9T3 16 GB,,"[3, 1333]","[1, 16]",,Black / Blue,13.503,9.0
Wintec HMT42GR7MFR4C-PB 16 GB,,"[3, 1600]","[1, 16]",,Black / Blue,13.75,11.0
Apotop S3A4Gx1-13C9EB 4 GB,,"[3, 1333]","[1, 4]",,Black / Green,13.503,9.0
Apotop U3A8Gx2-16CACB 16 GB,,"[3, 1600]","[2, 8]",,Black / Purple,12.5,10.0
TEAMGROUP Vulcan Gold 16 GB,,"[3, 2133]","[2, 8]",,Gold,10.314,11.0
